NEATFO|7.0.4|
48888|47296|FUTSTK|DABUR|XX|1224945000|-1|XX|0|FUTSTK|DABUR|XX|1227969000|-1|XX|0|48610|-2430|2430|-490|490|2500|2500|5|2500|2500|5|1|N
43075|48889|FUTSTK|DALMIABHA|XX|1222525800|-1|XX|0|FUTSTK|DALMIABHA|XX|1224945000|-1|XX|0|267220|-13365|13365|-2675|2675|300|300|5|300|300|5|1|N
48889|47297|FUTSTK|DALMIABHA|XX|1224945000|-1|XX|0|FUTSTK|DALMIABHA|XX|1227969000|-1|XX|0|268235|-13415|13415|-2685|2685|300|300|5|300|300|5|1|N
43076|48890|FUTSTK|DCBBANK|XX|1222525800|-1|XX|0|FUTSTK|DCBBANK|XX|1224945000|-1|XX|0|17660|-885|885|-180|180|4500|4500|5|4500|4500|5|1|N
48890|47301|FUTSTK|DCBBANK|XX|1224945000|-1|XX|0|FUTSTK|DCBBANK|XX|1227969000|-1|XX|0|17710|-885|885|-180|180|4500|4500|5|4500|4500|5|1|N
43085|48891|FUTSTK|DHFL|XX|1222525800|-1|XX|0|FUTSTK|DHFL|XX|1224945000|-1|XX|0|66985|-3350|3350|-670|670|1500|1500|5|1500|1500|5|1|N
48891|47302|FUTSTK|DHFL|XX|1224945000|-1|XX|0|FUTSTK|DHFL|XX|1227969000|-1|XX|0|67000|-3350|3350|-670|670|1500|1500|5|1500|1500|5|1|N
43086|48894|FUTSTK|DISHTV|XX|1222525800|-1|XX|0|FUTSTK|DISHTV|XX|1224945000|-1|XX|0|7135|-360|360|-75|75|8000|8000|5|8000|8000|5|1|N
48894|47303|FUTSTK|DISHTV|XX|1224945000|-1|XX|0|FUTSTK|DISHTV|XX|1227969000|-1|XX|0|7185|-360|360|-75|75|8000|8000|5|8000|8000|5|1|N
43089|48895|FUTSTK|DIVISLAB|XX|1222525800|-1|XX|0|FUTSTK|DIVISLAB|XX|1224945000|-1|XX|0|130150|-6510|6510|-1305|1305|800|800|5|800|800|5|1|N
